timestamp,quat_x,quat_y,quat_z,quat_w,cart_x,cart_y,cart_z
1719929196375,0.06,0.03,-0.93,0.36,11.99,46.75,-0.31
1719929196409,0.06,0.03,-0.93,0.36,11.95,46.72,-0.31
1719929196442,0.06,0.03,-0.93,0.36,11.92,46.69,-0.32
1719929196475,0.06,0.03,-0.93,0.36,11.88,46.65,-0.33
1719929196509,0.06,0.03,-0.93,0.36,11.85,46.62,-0.34
1719929196542,0.06,0.03,-0.93,0.36,11.82,46.59,-0.34
1719929196575,0.05,0.02,-0.93,0.36,11.77,46.56,-0.35
1719929196609,0.05,0.02,-0.93,0.36,11.72,46.52,-0.34
1719929196642,0.04,0.01,-0.93,0.37,11.68,46.49,-0.33
1719929196675,0.03,0.01,-0.93,0.36,11.68,46.45,-0.32
1719929196709,0.01,0.01,-0.93,0.36,11.63,46.42,-0.31
1719929196742,0.02,0.01,-0.93,0.37,11.55,46.39,-0.28
1719929196775,0.04,0.01,-0.93,0.38,11.52,46.36,-0.29
1719929196809,0.04,0.02,-0.92,0.38,11.47,46.31,-0.31
1719929196842,0.03,0.01,-0.92,0.39,11.44,46.28,-0.31
1719929196875,0.02,0.01,-0.92,0.39,11.41,46.24,-0.3
1719929196909,0.03,0.02,-0.92,0.4,11.38,46.21,-0.3
1719929196942,0.04,0.02,-0.91,0.4,11.34,46.18,-0.3
1719929196975,0.03,0.02,-0.91,0.41,11.38,46.16,-0.33
1719929197009,0.04,0.02,-0.91,0.41,11.35,46.13,-0.33
1719929197042,0.04,0.02,-0.91,0.42,11.32,46.09,-0.34
1719929197075,0.04,0.02,-0.91,0.42,11.28,46.05,-0.34
1719929197109,0.04,0.01,-0.91,0.42,11.25,46.01,-0.35
1719929197143,0.04,0.01,-0.9,0.42,11.21,45.96,-0.35
1719929197175,0.03,0.01,-0.9,0.43,11.17,45.91,-0.35
1719929197209,0.02,0.01,-0.9,0.43,11.12,45.87,-0.34
1719929197242,0.01,-0.0,-0.9,0.43,11.08,45.82,-0.34
1719929197275,0.0,-0.0,-0.9,0.43,11.05,45.79,-0.33
1719929197309,0.02,0.01,-0.9,0.44,11.02,45.75,-0.33
1719929197342,0.03,0.01,-0.9,0.44,11.02,45.73,-0.35
1719929197375,0.03,0.01,-0.9,0.44,11.0,45.69,-0.35
1719929197409,0.03,0.0,-0.9,0.44,10.98,45.64,-0.34
1719929197442,0.03,0.0,-0.89,0.45,10.92,45.59,-0.32
1719929197475,0.04,0.0,-0.89,0.45,10.9,45.54,-0.33
1719929197509,0.04,0.0,-0.89,0.46,10.91,45.52,-0.34
1719929197542,0.04,0.0,-0.89,0.46,10.88,45.47,-0.35
1719929197575,0.05,-0.0,-0.88,0.47,10.86,45.45,-0.35
1719929197609,0.05,-0.0,-0.88,0.47,10.83,45.4,-0.36
1719929197642,0.05,-0.0,-0.88,0.47,10.8,45.36,-0.38
1719929197675,0.05,-0.0,-0.88,0.48,10.79,45.33,-0.38
1719929197709,0.04,-0.01,-0.88,0.48,10.76,45.28,-0.38
1719929197742,0.03,-0.01,-0.88,0.48,10.7,45.22,-0.37
1719929197775,0.01,-0.02,-0.88,0.48,10.67,45.18,-0.36
1719929197809,0.01,-0.02,-0.88,0.48,10.61,45.13,-0.36
1719929197842,0.03,-0.01,-0.87,0.48,10.58,45.09,-0.35
1719929197875,0.04,-0.01,-0.87,0.49,10.56,45.05,-0.36
1719929197909,0.04,-0.01,-0.87,0.49,10.53,45.01,-0.36
1719929197942,0.02,-0.01,-0.87,0.49,10.5,44.96,-0.36
1719929197975,0.03,-0.01,-0.87,0.48,10.41,44.95,-0.35
1719929198009,0.03,-0.01,-0.88,0.48,10.38,44.91,-0.36
1719929198042,0.04,-0.01,-0.88,0.48,10.33,44.86,-0.38
1719929198075,0.04,-0.0,-0.88,0.47,10.29,44.82,-0.39
1719929198109,0.05,-0.0,-0.88,0.46,10.27,44.8,-0.4
1719929198142,0.05,0.0,-0.89,0.46,10.24,44.75,-0.41
1719929198175,0.05,0.0,-0.89,0.45,10.19,44.7,-0.42
1719929198209,0.05,0.0,-0.89,0.45,10.16,44.66,-0.43
1719929198242,0.04,-0.0,-0.89,0.45,10.13,44.61,-0.43
1719929198275,0.04,-0.0,-0.89,0.45,10.09,44.56,-0.42
1719929198309,0.03,-0.01,-0.89,0.46,10.08,44.52,-0.42
1719929198342,0.03,-0.01,-0.89,0.45,10.06,44.48,-0.38
1719929198375,0.05,0.0,-0.89,0.45,10.03,44.43,-0.4
1719929198409,0.05,0.0,-0.9,0.44,10.0,44.39,-0.4
1719929198442,0.04,-0.01,-0.9,0.44,9.96,44.33,-0.41
1719929198475,0.04,-0.01,-0.9,0.43,9.93,44.29,-0.4
1719929198509,0.05,-0.01,-0.9,0.43,9.89,44.26,-0.38
1719929198542,0.05,-0.01,-0.9,0.43,9.86,44.22,-0.39
1719929198575,0.05,-0.01,-0.9,0.43,9.85,44.21,-0.41
1719929198609,0.06,-0.01,-0.9,0.43,9.81,44.17,-0.41
1719929198642,0.06,-0.01,-0.9,0.43,9.78,44.13,-0.43
1719929198675,0.06,-0.01,-0.9,0.43,9.75,44.09,-0.43
1719929198709,0.06,-0.01,-0.9,0.43,9.72,44.05,-0.44
1719929198742,0.06,-0.01,-0.9,0.43,9.67,44.01,-0.45
1719929198775,0.05,-0.01,-0.9,0.42,9.63,43.97,-0.45
1719929198809,0.04,-0.02,-0.91,0.42,9.57,43.92,-0.45
1719929198842,0.02,-0.02,-0.91,0.42,9.53,43.88,-0.44
1719929198875,0.02,-0.02,-0.91,0.42,9.49,43.84,-0.42
1719929198909,0.04,-0.01,-0.91,0.42,9.46,43.8,-0.42
1719929198942,0.05,-0.01,-0.9,0.42,9.42,43.74,-0.43
1719929198975,0.04,-0.01,-0.91,0.42,9.38,43.7,-0.43
1719929199009,0.03,-0.01,-0.9,0.43,9.35,43.66,-0.42
1719929199042,0.04,-0.0,-0.9,0.42,9.29,43.62,-0.41
1719929199075,0.04,0.0,-0.9,0.42,9.26,43.58,-0.41
1719929199109,0.04,0.0,-0.91,0.42,9.24,43.56,-0.44
1719929199142,0.04,0.0,-0.91,0.42,9.21,43.52,-0.45
1719929199175,0.05,0.0,-0.91,0.42,9.16,43.46,-0.47
1719929199209,0.05,0.01,-0.91,0.42,9.12,43.42,-0.48
1719929199242,0.05,0.01,-0.91,0.42,9.08,43.38,-0.49
1719929199275,0.04,0.01,-0.91,0.42,9.03,43.34,-0.47
1719929199309,0.03,0.0,-0.91,0.42,9.0,43.29,-0.47
1719929199342,0.02,-0.0,-0.91,0.42,8.93,43.2,-0.45
1719929199375,0.01,-0.0,-0.91,0.42,8.89,43.16,-0.45
1719929199409,0.02,0.01,-0.91,0.42,8.86,43.12,-0.44
1719929199442,0.03,0.01,-0.91,0.42,8.83,43.08,-0.44
1719929199475,0.03,0.01,-0.91,0.41,8.81,43.06,-0.45
1719929199509,0.02,-0.0,-0.91,0.41,8.77,43.02,-0.44
1719929199542,0.02,-0.0,-0.91,0.41,8.8,42.95,-0.41
1719929199575,0.03,-0.0,-0.91,0.41,8.78,42.91,-0.41
1719929199609,0.03,-0.0,-0.91,0.4,8.65,42.91,-0.45
1719929199642,0.03,-0.0,-0.92,0.4,8.61,42.87,-0.45
1719929199675,0.03,-0.0,-0.92,0.4,8.58,42.83,-0.46
1719929199709,0.03,-0.0,-0.92,0.39,8.54,42.79,-0.48
1719929199742,0.03,-0.0,-0.92,0.39,8.5,42.76,-0.49
1719929199775,0.03,-0.0,-0.92,0.38,8.46,42.72,-0.49
1719929199809,0.02,-0.01,-0.93,0.38,8.41,42.68,-0.49
1719929199842,0.01,-0.01,-0.93,0.37,8.37,42.65,-0.49
1719929199875,-0.0,-0.01,-0.93,0.37,8.31,42.61,-0.49
1719929199909,0.01,-0.01,-0.93,0.36,8.28,42.57,-0.49
1719929199942,0.03,-0.01,-0.93,0.36,8.25,42.54,-0.49
1719929199975,0.02,-0.01,-0.93,0.36,8.27,42.54,-0.48
1719929200009,0.01,-0.01,-0.93,0.36,8.22,42.5,-0.47
1719929200042,0.01,-0.01,-0.93,0.36,8.2,42.47,-0.46
1719929200075,0.01,-0.0,-0.94,0.35,8.26,42.36,-0.41
1719929200109,0.01,-0.0,-0.94,0.34,8.22,42.33,-0.41
1719929200142,0.01,0.0,-0.94,0.34,8.19,42.29,-0.42
1719929200175,0.02,0.0,-0.94,0.33,8.04,42.28,-0.47
1719929200209,0.02,0.01,-0.95,0.33,8.01,42.24,-0.48
1719929200242,0.02,0.01,-0.95,0.32,7.98,42.21,-0.49
1719929200275,0.01,0.01,-0.95,0.32,8.04,42.16,-0.45
1719929200309,0.0,0.01,-0.95,0.32,8.01,42.12,-0.45
1719929200342,-0.0,0.01,-0.95,0.32,7.97,42.07,-0.44
1719929200375,-0.01,0.0,-0.95,0.33,7.92,41.99,-0.42
1719929200409,-0.02,0.0,-0.95,0.32,7.89,41.95,-0.42
1719929200442,-0.01,0.01,-0.95,0.32,7.86,41.91,-0.41
1719929200475,0.0,0.01,-0.95,0.32,7.82,41.84,-0.4
1719929200509,0.0,0.01,-0.95,0.32,7.78,41.8,-0.4
1719929200542,0.01,0.01,-0.95,0.32,7.76,41.77,-0.39
1719929200575,0.01,0.01,-0.94,0.33,7.72,41.72,-0.4
1719929200609,0.02,0.01,-0.94,0.33,7.69,41.69,-0.4
1719929200642,0.02,0.01,-0.94,0.34,7.66,41.65,-0.41
1719929200675,0.03,0.01,-0.94,0.35,7.57,41.62,-0.47
1719929200709,0.04,0.01,-0.94,0.35,7.54,41.58,-0.48
1719929200742,0.04,0.01,-0.93,0.36,7.51,41.55,-0.49
1719929200775,0.04,0.01,-0.93,0.36,7.51,41.55,-0.53
1719929200809,0.04,0.01,-0.93,0.37,7.48,41.51,-0.53
1719929200842,0.04,0.01,-0.93,0.37,7.44,41.47,-0.54
1719929200875,0.04,0.01,-0.93,0.37,7.39,41.42,-0.53
1719929200909,0.03,0.0,-0.93,0.37,7.34,41.38,-0.53
1719929200942,0.02,-0.0,-0.93,0.37,7.32,41.33,-0.52
1719929200975,0.02,-0.0,-0.93,0.37,7.25,41.28,-0.5
1719929201009,0.04,0.0,-0.92,0.38,7.22,41.24,-0.51
1719929201042,0.05,0.0,-0.92,0.39,7.19,41.2,-0.51
1719929201075,0.04,-0.0,-0.92,0.39,7.15,41.16,-0.54
1719929201109,0.04,0.0,-0.92,0.39,7.12,41.12,-0.53
1719929201142,0.05,0.01,-0.92,0.4,7.08,41.08,-0.54
1719929201175,0.05,0.01,-0.91,0.4,7.04,41.03,-0.53
1719929201209,0.05,0.01,-0.91,0.41,7.0,40.99,-0.54
1719929201242,0.05,0.01,-0.91,0.41,7.0,40.98,-0.55
1719929201275,0.05,0.01,-0.91,0.41,6.97,40.94,-0.56
1719929201309,0.06,0.01,-0.91,0.42,6.94,40.9,-0.57
1719929201342,0.05,0.01,-0.91,0.42,6.93,40.87,-0.57
1719929201375,0.04,0.01,-0.9,0.42,6.9,40.83,-0.57
1719929201409,0.04,0.0,-0.9,0.43,6.86,40.78,-0.57
1719929201442,0.03,-0.0,-0.9,0.43,6.82,40.73,-0.57
1719929201475,0.02,-0.01,-0.91,0.42,6.8,40.69,-0.56
1719929201509,0.04,0.0,-0.91,0.42,6.76,40.65,-0.55
1719929201542,0.04,0.01,-0.91,0.41,6.73,40.61,-0.55
1719929201575,0.04,0.0,-0.91,0.4,6.64,40.54,-0.57
1719929201609,0.04,-0.0,-0.92,0.4,6.61,40.5,-0.57
1719929201642,0.04,-0.0,-0.92,0.39,6.57,40.47,-0.56
1719929201675,0.05,-0.0,-0.92,0.38,6.53,40.44,-0.57
1719929201709,0.05,-0.0,-0.92,0.38,6.49,40.4,-0.58
1719929201742,0.05,-0.01,-0.93,0.38,6.45,40.36,-0.59
1719929201775,0.06,-0.01,-0.93,0.37,6.41,40.34,-0.59
1719929201809,0.06,-0.01,-0.93,0.37,6.37,40.3,-0.6
1719929201842,0.06,-0.01,-0.93,0.37,6.36,40.28,-0.6
1719929201875,0.05,-0.01,-0.93,0.37,6.31,40.24,-0.61
1719929201909,0.04,-0.02,-0.93,0.37,6.25,40.18,-0.6
1719929201942,0.03,-0.02,-0.93,0.37,6.2,40.15,-0.59
1719929201975,0.02,-0.02,-0.93,0.37,6.19,40.11,-0.58
1719929202009,0.03,-0.02,-0.93,0.38,6.14,40.08,-0.58
1719929202042,0.06,-0.01,-0.92,0.38,6.12,40.06,-0.59
1719929202075,0.06,-0.01,-0.92,0.38,6.09,40.02,-0.59
1719929202108,0.04,-0.02,-0.92,0.38,6.06,40.0,-0.59
1719929202142,0.04,-0.01,-0.92,0.39,6.02,39.97,-0.59
1719929202175,0.05,-0.01,-0.92,0.39,5.94,39.89,-0.59
1719929202208,0.05,-0.01,-0.92,0.39,5.91,39.85,-0.6
1719929202242,0.05,-0.01,-0.92,0.39,5.91,39.86,-0.62
1719929202275,0.05,-0.01,-0.92,0.38,5.87,39.82,-0.62
1719929202308,0.05,-0.01,-0.92,0.38,5.83,39.79,-0.64
1719929202342,0.05,-0.01,-0.92,0.38,5.79,39.75,-0.65
1719929202375,0.05,-0.01,-0.92,0.38,5.73,39.72,-0.65
1719929202408,0.04,-0.01,-0.93,0.38,5.7,39.66,-0.65
1719929202442,0.02,-0.02,-0.93,0.38,5.61,39.57,-0.63
1719929202475,0.01,-0.02,-0.93,0.37,5.57,39.53,-0.63
1719929202508,0.01,-0.02,-0.93,0.37,5.5,39.45,-0.63
1719929202542,0.03,-0.01,-0.93,0.36,5.46,39.42,-0.64
1719929202575,0.04,-0.0,-0.93,0.36,5.45,39.42,-0.64
1719929202608,0.03,-0.01,-0.93,0.36,5.41,39.39,-0.64
1719929202642,0.03,-0.01,-0.94,0.35,5.36,39.34,-0.63
1719929202675,0.04,-0.01,-0.94,0.35,5.32,39.31,-0.62
1719929202708,0.04,-0.01,-0.94,0.35,5.28,39.28,-0.63
1719929202742,0.04,-0.01,-0.94,0.35,5.24,39.24,-0.64
1719929202775,0.05,-0.01,-0.93,0.35,5.21,39.22,-0.66
1719929202808,0.05,-0.01,-0.93,0.36,5.17,39.18,-0.67
1719929202842,0.05,-0.01,-0.93,0.36,5.16,39.16,-0.68
1719929202875,0.05,-0.01,-0.93,0.36,5.12,39.13,-0.69
1719929202908,0.05,-0.01,-0.93,0.36,5.05,39.05,-0.71
1719929202942,0.04,-0.02,-0.93,0.36,5.0,39.02,-0.7
1719929202975,0.03,-0.02,-0.93,0.35,4.94,38.98,-0.69
1719929203008,0.02,-0.02,-0.93,0.35,4.88,38.94,-0.69
1719929203042,0.03,-0.02,-0.93,0.36,4.83,38.87,-0.68
1719929203075,0.05,-0.01,-0.93,0.37,4.79,38.83,-0.68
1719929203108,0.04,-0.01,-0.93,0.37,4.76,38.79,-0.72
1719929203142,0.02,-0.01,-0.93,0.38,4.73,38.76,-0.7
1719929203175,0.02,-0.01,-0.92,0.38,4.68,38.73,-0.68
1719929203209,0.03,-0.01,-0.92,0.38,4.65,38.7,-0.68
1719929203242,0.04,-0.0,-0.92,0.38,4.65,38.74,-0.69
1719929203275,0.04,-0.0,-0.92,0.38,4.62,38.7,-0.7
1719929203309,0.04,-0.0,-0.92,0.38,4.59,38.65,-0.71
1719929203342,0.04,0.0,-0.92,0.38,4.54,38.62,-0.71
1719929203375,0.04,0.0,-0.92,0.38,4.54,38.59,-0.72
1719929203408,0.03,-0.0,-0.92,0.38,4.5,38.55,-0.72
1719929203442,0.02,-0.01,-0.93,0.38,4.48,38.54,-0.69
1719929203475,0.01,-0.01,-0.92,0.38,4.43,38.49,-0.69
1719929203508,0.01,-0.01,-0.92,0.38,4.4,38.48,-0.7
1719929203542,0.02,-0.0,-0.93,0.37,4.36,38.45,-0.7
1719929203575,0.03,0.01,-0.93,0.37,4.32,38.4,-0.69
1719929203609,0.03,0.0,-0.93,0.37,4.29,38.36,-0.69
1719929203642,0.03,-0.0,-0.93,0.36,4.25,38.33,-0.68
1719929203675,0.03,-0.0,-0.93,0.36,4.18,38.27,-0.68
1719929203708,0.04,-0.0,-0.93,0.37,4.15,38.24,-0.68
1719929203742,0.04,-0.0,-0.93,0.37,4.11,38.2,-0.69
1719929203775,0.04,-0.0,-0.93,0.37,4.08,38.17,-0.69
1719929203808,0.05,-0.0,-0.93,0.38,4.05,38.12,-0.73
1719929203842,0.05,-0.0,-0.92,0.38,4.01,38.09,-0.74
1719929203875,0.05,-0.01,-0.92,0.38,3.97,38.05,-0.75
1719929203909,0.05,-0.01,-0.92,0.38,3.96,38.05,-0.75
1719929203942,0.04,-0.01,-0.92,0.38,3.92,38.01,-0.75
1719929203975,0.03,-0.01,-0.92,0.39,3.88,37.97,-0.74
1719929204009,0.02,-0.02,-0.92,0.39,3.87,37.96,-0.73
1719929204042,0.0,-0.02,-0.92,0.39,3.82,37.93,-0.73
1719929204075,0.02,-0.02,-0.92,0.4,3.75,37.86,-0.71
1719929204109,0.05,-0.01,-0.92,0.4,3.72,37.83,-0.71
1719929204142,0.04,-0.01,-0.92,0.4,3.69,37.79,-0.75
1719929204175,0.03,-0.01,-0.92,0.4,3.65,37.75,-0.74
1719929204208,0.03,-0.02,-0.92,0.4,3.62,37.72,-0.74
1719929204242,0.04,-0.01,-0.92,0.39,3.55,37.65,-0.72
1719929204275,0.04,-0.01,-0.92,0.39,3.52,37.62,-0.73
1719929204308,0.04,-0.01,-0.92,0.39,3.53,37.64,-0.75
1719929204342,0.05,-0.01,-0.92,0.38,3.49,37.6,-0.76
1719929204375,0.05,-0.01,-0.93,0.38,3.46,37.57,-0.77
1719929204408,0.05,-0.01,-0.93,0.37,3.42,37.53,-0.78
1719929204442,0.05,-0.0,-0.93,0.37,3.36,37.48,-0.79
1719929204475,0.04,-0.01,-0.93,0.37,3.31,37.44,-0.79
1719929204508,0.03,-0.01,-0.93,0.37,3.3,37.4,-0.78
1719929204542,0.01,-0.01,-0.93,0.37,3.25,37.35,-0.77
1719929204575,0.0,-0.02,-0.93,0.37,3.21,37.32,-0.77
1719929204608,0.02,-0.01,-0.93,0.37,3.19,37.29,-0.77
1719929204642,0.04,0.01,-0.93,0.37,3.15,37.23,-0.77
1719929204675,0.04,0.0,-0.93,0.37,3.12,37.19,-0.77
1719929204708,0.03,-0.0,-0.93,0.37,3.08,37.15,-0.78
1719929204742,0.03,-0.01,-0.93,0.37,3.04,37.12,-0.78
1719929204775,0.04,-0.0,-0.93,0.37,3.02,37.09,-0.77
1719929204808,0.04,-0.0,-0.92,0.38,2.98,37.06,-0.78
1719929204842,0.04,-0.0,-0.92,0.38,2.96,37.03,-0.8
1719929204875,0.05,-0.01,-0.92,0.38,2.92,36.99,-0.81
1719929204908,0.05,-0.0,-0.92,0.39,2.88,36.95,-0.81
1719929204942,0.05,-0.01,-0.92,0.39,2.86,36.94,-0.82
1719929204975,0.05,-0.01,-0.92,0.39,2.82,36.91,-0.83
1719929205008,0.04,-0.01,-0.92,0.39,2.77,36.84,-0.84
1719929205042,0.04,-0.01,-0.92,0.39,2.72,36.8,-0.83
1719929205075,0.02,-0.02,-0.92,0.39,2.65,36.73,-0.82
1719929205108,0.01,-0.02,-0.92,0.39,2.6,36.7,-0.82
1719929205142,0.03,-0.02,-0.92,0.4,2.57,36.65,-0.81
1719929205175,0.04,-0.02,-0.92,0.4,2.53,36.61,-0.8
1719929205208,0.04,-0.02,-0.92,0.4,2.51,36.58,-0.82
1719929205242,0.03,-0.02,-0.91,0.4,2.47,36.54,-0.81
1719929205275,0.03,-0.02,-0.91,0.4,2.41,36.5,-0.8
1719929205308,0.04,-0.01,-0.91,0.4,2.39,36.46,-0.81
1719929205342,0.04,-0.01,-0.91,0.4,2.38,36.44,-0.82
1719929205375,0.04,-0.01,-0.91,0.4,2.34,36.4,-0.83
1719929205408,0.05,-0.01,-0.91,0.4,2.27,36.33,-0.84
1719929205442,0.05,-0.0,-0.91,0.4,2.23,36.29,-0.85
1719929205475,0.06,-0.0,-0.91,0.4,2.23,36.29,-0.85
1719929205508,0.05,-0.0,-0.91,0.4,2.18,36.24,-0.86
1719929205542,0.04,-0.01,-0.91,0.4,2.14,36.19,-0.86
1719929205575,0.03,-0.01,-0.91,0.41,2.1,36.14,-0.86
1719929205608,0.02,-0.01,-0.91,0.41,2.06,36.08,-0.86
1719929205642,0.03,-0.0,-0.91,0.41,2.03,36.04,-0.85
1719929205675,0.05,0.01,-0.91,0.4,2.03,36.05,-0.84
1719929205708,0.04,0.01,-0.91,0.4,2.0,36.01,-0.84
1719929205742,0.04,0.0,-0.92,0.4,1.96,35.97,-0.85
1719929205775,0.04,-0.0,-0.92,0.4,1.92,35.94,-0.84
1719929205808,0.05,0.0,-0.91,0.4,1.86,35.87,-0.84
1719929205842,0.05,0.0,-0.91,0.41,1.82,35.83,-0.85
1719929205875,0.05,-0.0,-0.91,0.41,1.8,35.81,-0.87
1719929205908,0.05,-0.0,-0.91,0.41,1.76,35.77,-0.87
1719929205942,0.06,-0.0,-0.91,0.41,1.72,35.72,-0.88
1719929205975,0.06,-0.0,-0.91,0.41,1.69,35.68,-0.9
1719929206008,0.06,-0.01,-0.91,0.41,1.65,35.64,-0.91
1719929206042,0.05,-0.01,-0.91,0.41,1.61,35.6,-0.91
1719929206075,0.04,-0.01,-0.91,0.41,1.56,35.56,-0.91
1719929206108,0.02,-0.02,-0.91,0.41,1.5,35.5,-0.89
1719929206142,0.01,-0.02,-0.91,0.41,1.45,35.46,-0.89
1719929206175,0.03,-0.01,-0.91,0.42,1.38,35.4,-0.89
1719929206208,0.05,-0.01,-0.91,0.42,1.35,35.36,-0.89
1719929206242,0.04,-0.01,-0.9,0.42,1.33,35.33,-0.92
1719929206275,0.03,-0.01,-0.9,0.43,1.3,35.29,-0.91
1719929206308,0.03,-0.01,-0.9,0.43,1.26,35.26,-0.9
1719929206342,0.04,-0.01,-0.9,0.43,1.24,35.24,-0.9
1719929206375,0.04,-0.01,-0.9,0.42,1.21,35.21,-0.91
1719929206408,0.04,-0.0,-0.91,0.42,1.18,35.2,-0.9
1719929206442,0.04,-0.0,-0.91,0.42,1.14,35.17,-0.91
1719929206475,0.05,-0.0,-0.91,0.41,1.13,35.15,-0.93
1719929206508,0.05,-0.0,-0.91,0.41,1.09,35.11,-0.94
1719929206542,0.04,-0.0,-0.91,0.41,1.05,35.07,-0.94
1719929206575,0.03,-0.01,-0.91,0.41,1.01,35.02,-0.94
1719929206608,0.02,-0.01,-0.91,0.41,0.94,34.93,-0.93
1719929206642,0.01,-0.01,-0.91,0.4,0.9,34.89,-0.92
1719929206675,0.02,-0.0,-0.92,0.4,0.86,34.85,-0.92
1719929206708,0.04,0.01,-0.92,0.39,0.84,34.82,-0.91
1719929206742,0.03,0.0,-0.92,0.39,0.8,34.79,-0.91
1719929206775,0.02,-0.0,-0.92,0.38,0.78,34.76,-0.9
1719929206808,0.03,-0.0,-0.92,0.38,0.75,34.73,-0.89
1719929206842,0.04,-0.0,-0.92,0.38,0.74,34.73,-0.9
1719929206875,0.04,-0.0,-0.92,0.38,0.71,34.69,-0.91
1719929206908,0.05,-0.0,-0.92,0.38,0.65,34.61,-0.93
1719929206942,0.05,-0.0,-0.92,0.38,0.61,34.58,-0.94
1719929206975,0.06,0.0,-0.92,0.38,0.62,34.59,-0.94
1719929207008,0.06,0.0,-0.92,0.38,0.59,34.56,-0.95
1719929207042,0.06,0.0,-0.92,0.38,0.55,34.52,-0.96
1719929207075,0.05,-0.0,-0.92,0.38,0.52,34.47,-0.96
1719929207108,0.04,-0.01,-0.92,0.38,0.45,34.42,-0.96
1719929207142,0.03,-0.01,-0.93,0.38,0.44,34.43,-0.95
1719929207175,0.02,-0.01,-0.93,0.38,0.4,34.4,-0.94
1719929207208,0.04,-0.01,-0.92,0.38,0.37,34.35,-0.94
1719929207242,0.05,-0.01,-0.92,0.39,0.34,34.31,-0.93
1719929207275,0.04,-0.01,-0.92,0.39,0.31,34.27,-0.95
1719929207308,0.03,-0.01,-0.92,0.39,0.27,34.24,-0.94
1719929207342,0.03,-0.0,-0.92,0.4,0.24,34.18,-0.94
1719929207375,0.04,-0.0,-0.92,0.4,0.21,34.14,-0.94
1719929207408,0.04,0.0,-0.92,0.4,0.25,34.2,-0.95
1719929207442,0.04,0.0,-0.92,0.4,0.22,34.17,-0.96
1719929207475,0.04,0.0,-0.92,0.4,0.15,34.12,-0.96
1719929207508,0.05,0.01,-0.91,0.4,0.11,34.08,-0.97
1719929207542,0.05,0.01,-0.91,0.4,0.09,34.05,-0.98
1719929207575,0.05,0.01,-0.91,0.41,0.05,34.0,-0.99
1719929207608,0.04,0.01,-0.91,0.41,0.07,34.01,-0.98
1719929207642,0.02,0.0,-0.91,0.41,0.04,33.96,-0.97
1719929207675,0.01,-0.0,-0.91,0.41,-0.02,33.9,-0.97
1719929207708,0.01,0.01,-0.91,0.41,-0.06,33.87,-0.96
1719929207742,0.03,0.02,-0.91,0.41,-0.1,33.81,-0.98
1719929207775,0.03,0.02,-0.91,0.41,-0.13,33.78,-0.98
1719929207808,0.03,0.02,-0.92,0.4,-0.19,33.73,-0.98
1719929207842,0.03,0.01,-0.92,0.39,-0.22,33.69,-0.97
1719929207875,0.03,0.01,-0.92,0.39,-0.26,33.66,-0.95
1719929207908,0.04,0.01,-0.92,0.4,-0.29,33.62,-0.97
1719929207942,0.04,0.02,-0.92,0.4,-0.34,33.55,-1.0
1719929207975,0.05,0.02,-0.91,0.4,-0.38,33.51,-1.01
1719929208008,0.05,0.02,-0.91,0.41,-0.41,33.47,-1.02
1719929208042,0.05,0.02,-0.91,0.41,-0.43,33.46,-1.03
1719929208075,0.05,0.02,-0.91,0.41,-0.46,33.42,-1.04
1719929208108,0.05,0.01,-0.91,0.41,-0.51,33.37,-1.04
1719929208142,0.04,0.01,-0.91,0.41,-0.57,33.32,-1.03
1719929208175,0.03,0.0,-0.91,0.41,-0.63,33.24,-1.03
1719929208208,0.02,-0.01,-0.91,0.41,-0.67,33.2,-1.03
1719929208242,0.03,-0.0,-0.91,0.41,-0.69,33.22,-1.01
1719929208275,0.05,0.0,-0.91,0.41,-0.73,33.18,-1.01
1719929208308,0.04,0.0,-0.91,0.41,-0.73,33.16,-1.03
1719929208342,0.03,-0.0,-0.91,0.42,-0.77,33.13,-1.02
1719929208375,0.03,-0.0,-0.91,0.42,-0.82,33.02,-1.0
1719929208408,0.03,0.0,-0.91,0.42,-0.85,32.99,-1.0
1719929208442,0.04,0.0,-0.91,0.42,-0.86,32.98,-1.0
1719929208475,0.04,0.01,-0.91,0.42,-0.9,32.94,-1.01
1719929208508,0.04,0.01,-0.91,0.41,-0.93,32.9,-1.02
1719929208542,0.05,0.02,-0.91,0.41,-0.96,32.88,-1.03
1719929208575,0.05,0.02,-0.91,0.41,-1.0,32.84,-1.04
1719929208608,0.04,0.02,-0.91,0.4,-1.04,32.8,-1.05
1719929208642,0.03,0.02,-0.91,0.4,-1.08,32.76,-1.05
1719929208675,0.02,0.02,-0.92,0.4,-1.16,32.67,-1.04
1719929208708,0.01,0.02,-0.92,0.39,-1.19,32.62,-1.03
1719929208742,0.01,0.02,-0.92,0.39,-1.2,32.61,-1.04
1719929208775,0.02,0.03,-0.92,0.38,-1.24,32.57,-1.03
1719929208808,0.03,0.03,-0.92,0.38,-1.27,32.55,-1.03
1719929208842,0.02,0.01,-0.93,0.37,-1.3,32.52,-1.03
1719929208875,0.02,0.01,-0.93,0.37,-1.36,32.45,-1.02
1719929208908,0.03,0.01,-0.93,0.37,-1.4,32.41,-1.02
1719929208942,0.03,0.01,-0.93,0.37,-1.44,32.36,-1.03
1719929208975,0.04,0.01,-0.93,0.37,-1.47,32.33,-1.04
1719929209008,0.04,0.0,-0.93,0.37,-1.54,32.28,-1.03
